instance,solver_dpll,num_vars_dpll,num_clauses_dpll,runtime_seconds_dpll,result_dpll,solver_walksat,num_vars_walksat,num_clauses_walksat,result_walksat,runtime_seconds_walksat,ratio_dpll,ratio_walksat,var_diff,clause_diff,var_ratio,clause_ratio,vars_times_clauses_dpll,clause_density_dpll,vars_times_clauses_walksat,clause_density_walksat,is_sudoku,is_random3sat,best_solver_actual
random3sat_realistic_986.cnf,DPLL,50.0,300.0,0.002,UNSAT,WalkSAT_Optimized,50.0,300.0,UNSAT,0.2355,5.9999998800000025,5.9999998800000025,0.0,0.0,0.9999999800000005,0.9999999966666667,15000.0,5.9999998800000025,15000.0,5.9999998800000025,0,1,0
random3sat_realistic_987.cnf,DPLL,70.0,420.0,0.002,UNSAT,WalkSAT_Optimized,70.0,420.0,UNSAT,0.2742,5.999999914285715,5.999999914285715,0.0,0.0,0.9999999857142859,0.9999999976190477,29400.0,5.999999914285715,29400.0,5.999999914285715,0,1,0
random3sat_realistic_988.cnf,DPLL,50.0,250.0,0.0015,UNSAT,WalkSAT_Optimized,50.0,250.0,UNSAT,0.2186,4.999999900000002,4.999999900000002,0.0,0.0,0.9999999800000005,0.999999996,12500.0,4.999999900000002,12500.0,4.999999900000002,0,1,0
random3sat_realistic_989.cnf,DPLL,120.0,480.0,0.002,UNSAT,WalkSAT_Optimized,120.0,480.0,UNSAT,0.1734,3.999999966666667,3.999999966666667,0.0,0.0,0.9999999916666668,0.9999999979166667,57600.0,3.999999966666667,57600.0,3.999999966666667,0,1,0
random3sat_realistic_990.cnf,DPLL,100.0,600.0,0.0,UNSAT,WalkSAT_Optimized,100.0,600.0,UNSAT,0.3085,5.99999994,5.99999994,0.0,0.0,0.9999999900000002,0.9999999983333333,60000.0,5.99999994,60000.0,5.99999994,0,1,0
random3sat_realistic_99.cnf,DPLL,70.0,210.0,0.002,SAT,WalkSAT_Optimized,70.0,210.0,SAT,0.0108,2.9999999571428577,2.9999999571428577,0.0,0.0,0.9999999857142859,0.9999999952380952,14700.0,2.9999999571428577,14700.0,2.9999999571428577,0,1,0
random3sat_realistic_991.cnf,DPLL,70.0,420.0,0.0,UNSAT,WalkSAT_Optimized,70.0,420.0,UNSAT,0.2696,5.999999914285715,5.999999914285715,0.0,0.0,0.9999999857142859,0.9999999976190477,29400.0,5.999999914285715,29400.0,5.999999914285715,0,1,0
random3sat_realistic_994.cnf,DPLL,100.0,400.0,0.0,UNSAT,WalkSAT_Optimized,100.0,400.0,UNSAT,0.1686,3.9999999600000007,3.9999999600000007,0.0,0.0,0.9999999900000002,0.9999999975,40000.0,3.9999999600000007,40000.0,3.9999999600000007,0,1,0
random3sat_realistic_993.cnf,DPLL,90.0,540.0,0.002,UNSAT,WalkSAT_Optimized,90.0,540.0,UNSAT,0.297,5.999999933333334,5.999999933333334,0.0,0.0,0.9999999888888891,0.9999999981481481,48600.0,5.999999933333334,48600.0,5.999999933333334,0,1,0
random3sat_realistic_995.cnf,DPLL,90.0,360.0,0.0016,UNSAT,WalkSAT_Optimized,90.0,360.0,UNSAT,0.1843,3.9999999555555563,3.9999999555555563,0.0,0.0,0.9999999888888891,0.9999999972222222,32400.0,3.9999999555555563,32400.0,3.9999999555555563,0,1,0
random3sat_realistic_998.cnf,DPLL,80.0,240.0,0.001,SAT,WalkSAT_Optimized,80.0,240.0,SAT,0.0075,2.9999999625000004,2.9999999625000004,0.0,0.0,0.9999999875000002,0.9999999958333333,19200.0,2.9999999625000004,19200.0,2.9999999625000004,0,1,0
random3sat_realistic_997.cnf,DPLL,150.0,750.0,0.001,UNSAT,WalkSAT_Optimized,150.0,750.0,UNSAT,0.2528,4.999999966666667,4.999999966666667,0.0,0.0,0.9999999933333334,0.9999999986666667,112500.0,4.999999966666667,112500.0,4.999999966666667,0,1,0
random3sat_realistic_999.cnf,DPLL,60.0,240.0,0.0,UNSAT,WalkSAT_Optimized,60.0,240.0,UNSAT,0.1871,3.9999999333333345,3.9999999333333345,0.0,0.0,0.9999999833333336,0.9999999958333333,14400.0,3.9999999333333345,14400.0,3.9999999333333345,0,1,0
sudoku_1.cnf,DPLL,81.0,200.0,0.0,SAT,WalkSAT_Optimized,81.0,200.0,SAT,0.0016,2.4691357719859783,2.4691357719859783,0.0,0.0,0.9999999876543212,0.999999995,16200.0,2.4691357719859783,16200.0,2.4691357719859783,1,0,0
sudoku_10.cnf,DPLL,81.0,259.0,0.0025,SAT,WalkSAT_Optimized,81.0,259.0,SAT,0.0237,3.197530824721842,3.197530824721842,0.0,0.0,0.9999999876543212,0.9999999961389962,20979.0,3.197530824721842,20979.0,3.197530824721842,1,0,0
sudoku_4.cnf,DPLL,81.0,300.0,0.0,SAT,WalkSAT_Optimized,81.0,300.0,SAT,0.0102,3.7037036579789673,3.7037036579789673,0.0,0.0,0.9999999876543212,0.9999999966666667,24300.0,3.7037036579789673,24300.0,3.7037036579789673,1,0,0
sudoku_2.cnf,DPLL,81.0,334.0,0.001,SAT,WalkSAT_Optimized,81.0,334.0,SAT,0.1164,4.123456739216584,4.123456739216584,0.0,0.0,0.9999999876543212,0.9999999970059881,27054.0,4.123456739216584,27054.0,4.123456739216584,1,0,0
sudoku_3.cnf,DPLL,81.0,392.0,0.0022,UNSAT,WalkSAT_Optimized,81.0,392.0,UNSAT,0.2292,4.839506113092518,4.839506113092518,0.0,0.0,0.9999999876543212,0.9999999974489796,31752.0,4.839506113092518,31752.0,4.839506113092518,1,0,0
sudoku_6.cnf,DPLL,81.0,225.0,0.001,SAT,WalkSAT_Optimized,81.0,225.0,SAT,0.0027,2.7777777434842257,2.7777777434842257,0.0,0.0,0.9999999876543212,0.9999999955555556,18225.0,2.7777777434842257,18225.0,2.7777777434842257,1,0,0
sudoku_7.cnf,DPLL,81.0,231.0,0.0,SAT,WalkSAT_Optimized,81.0,231.0,SAT,0.0277,2.851851816643805,2.851851816643805,0.0,0.0,0.9999999876543212,0.9999999956709957,18711.0,2.851851816643805,18711.0,2.851851816643805,1,0,0
sudoku_5.cnf,DPLL,81.0,359.0,0.001,UNSAT,WalkSAT_Optimized,81.0,359.0,UNSAT,0.229,4.432098710714831,4.432098710714831,0.0,0.0,0.9999999876543212,0.9999999972144847,29079.0,4.432098710714831,29079.0,4.432098710714831,1,0,0
sudoku_8.cnf,DPLL,81.0,296.0,0.0021,SAT,WalkSAT_Optimized,81.0,296.0,SAT,0.0196,3.6543209425392478,3.6543209425392478,0.0,0.0,0.9999999876543212,0.9999999966216216,23976.0,3.6543209425392478,23976.0,3.6543209425392478,1,0,0
sudoku_9.cnf,DPLL,81.0,394.0,0.0035,UNSAT,WalkSAT_Optimized,81.0,394.0,UNSAT,0.2339,4.864197470812377,4.864197470812377,0.0,0.0,0.9999999876543212,0.9999999974619289,31914.0,4.864197470812377,31914.0,4.864197470812377,1,0,0
sudoku_realistic_1.cnf,DPLL,819.0,8829.0,0.0021,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5431,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_100.cnf,DPLL,819.0,8829.0,0.0011,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.6504,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_10.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5559,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_101.cnf,DPLL,819.0,8829.0,0.004,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5063,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_102.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4371,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_103.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.3982,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_104.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4594,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_105.cnf,DPLL,819.0,8829.0,0.002,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5053,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_106.cnf,DPLL,819.0,8829.0,0.0004,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5185,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_108.cnf,DPLL,819.0,8829.0,0.0,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4993,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_107.cnf,DPLL,819.0,8829.0,0.002,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.543,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_109.cnf,DPLL,819.0,8829.0,0.0,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4379,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_11.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4721,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_111.cnf,DPLL,819.0,8829.0,0.002,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4328,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_112.cnf,DPLL,819.0,8829.0,0.003,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5221,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_110.cnf,DPLL,819.0,8829.0,0.0025,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.3858,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_113.cnf,DPLL,819.0,8829.0,0.0028,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.6092,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_114.cnf,DPLL,819.0,8829.0,0.0035,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.6423,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_115.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5659,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_116.cnf,DPLL,819.0,8829.0,0.0,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.735,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_117.cnf,DPLL,819.0,8829.0,0.0012,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5079,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_118.cnf,DPLL,819.0,8829.0,0.0025,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5897,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_119.cnf,DPLL,819.0,8829.0,0.0016,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5129,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_12.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5045,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_120.cnf,DPLL,819.0,8829.0,0.0,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.3768,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_121.cnf,DPLL,819.0,8829.0,0.002,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4803,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_123.cnf,DPLL,819.0,8829.0,0.002,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.3752,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_126.cnf,DPLL,819.0,8829.0,0.0024,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.3613,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_124.cnf,DPLL,819.0,8829.0,0.0185,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4955,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_127.cnf,DPLL,819.0,8829.0,0.002,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.3504,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_128.cnf,DPLL,819.0,8829.0,0.003,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5344,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_129.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5272,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_13.cnf,DPLL,819.0,8829.0,0.0015,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4651,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_130.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4018,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_132.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.94,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_131.cnf,DPLL,819.0,8829.0,0.003,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,2.1048,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_133.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,2.1006,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_134.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.884,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_135.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.7062,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_136.cnf,DPLL,819.0,8829.0,0.0015,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.9182,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_137.cnf,DPLL,819.0,8829.0,0.002,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.9136,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_138.cnf,DPLL,819.0,8829.0,0.0012,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.7867,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_139.cnf,DPLL,819.0,8829.0,0.004,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5087,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_140.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4071,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_141.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4783,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_143.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4576,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_142.cnf,DPLL,819.0,8829.0,0.0015,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.373,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_145.cnf,DPLL,819.0,8829.0,0.0025,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4189,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_144.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.3609,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_146.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.3727,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_147.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.4872,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_148.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.5042,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_149.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.386,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_15.cnf,DPLL,819.0,8829.0,0.0015,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.7748,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_150.cnf,DPLL,819.0,8829.0,0.002,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.8241,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_151.cnf,DPLL,819.0,8829.0,0.0014,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.7341,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_152.cnf,DPLL,819.0,8829.0,0.0,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.8279,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_153.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.7463,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_154.cnf,DPLL,819.0,8829.0,0.0069,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.6966,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_155.cnf,DPLL,819.0,8829.0,0.0,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.6635,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_156.cnf,DPLL,819.0,8829.0,0.0045,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.6767,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_157.cnf,DPLL,819.0,8829.0,0.0112,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.9053,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_158.cnf,DPLL,819.0,8829.0,0.0054,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.9474,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_16.cnf,DPLL,819.0,8829.0,0.003,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.92,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_159.cnf,DPLL,819.0,8829.0,0.0172,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.9554,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_160.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,2.0281,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_161.cnf,DPLL,819.0,8829.0,0.0,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.961,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_162.cnf,DPLL,819.0,8829.0,0.001,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.9329,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_164.cnf,DPLL,819.0,8829.0,0.0025,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.6518,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_165.cnf,DPLL,819.0,8829.0,0.003,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.7,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_166.cnf,DPLL,819.0,8829.0,0.0005,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.6986,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
sudoku_realistic_168.cnf,DPLL,819.0,8829.0,0.002,SAT,WalkSAT_Optimized,819.0,8829.0,UNSAT,1.7102,10.780219767057119,10.780219767057119,0.0,0.0,0.9999999987789988,0.9999999998867368,7230951.0,10.780219767057119,7230951.0,10.780219767057119,1,0,0
