instance,solver,num_vars,num_clauses,result
random3sat_realistic_691.cnf,WalkSAT_Optimized,70,210,UNSAT
random3sat_realistic_69.cnf,WalkSAT_Optimized,150,600,UNSAT
random3sat_realistic_690.cnf,WalkSAT_Optimized,80,480,UNSAT
random3sat_realistic_693.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_696.cnf,WalkSAT_Optimized,90,270,SAT
random3sat_realistic_692.cnf,WalkSAT_Optimized,120,720,UNSAT
random3sat_realistic_694.cnf,WalkSAT_Optimized,90,360,UNSAT
random3sat_realistic_695.cnf,WalkSAT_Optimized,70,210,SAT
random3sat_realistic_698.cnf,WalkSAT_Optimized,60,240,UNSAT
random3sat_realistic_697.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_7.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_70.cnf,WalkSAT_Optimized,100,300,UNSAT
random3sat_realistic_702.cnf,WalkSAT_Optimized,50,200,SAT
random3sat_realistic_700.cnf,WalkSAT_Optimized,60,180,UNSAT
random3sat_realistic_699.cnf,WalkSAT_Optimized,150,900,UNSAT
random3sat_realistic_704.cnf,WalkSAT_Optimized,90,270,UNSAT
random3sat_realistic_701.cnf,WalkSAT_Optimized,60,300,UNSAT
random3sat_realistic_703.cnf,WalkSAT_Optimized,90,450,UNSAT
random3sat_realistic_705.cnf,WalkSAT_Optimized,100,500,UNSAT
random3sat_realistic_706.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_71.cnf,WalkSAT_Optimized,90,270,SAT
random3sat_realistic_707.cnf,WalkSAT_Optimized,60,240,UNSAT
random3sat_realistic_710.cnf,WalkSAT_Optimized,90,270,UNSAT
random3sat_realistic_709.cnf,WalkSAT_Optimized,90,450,UNSAT
random3sat_realistic_708.cnf,WalkSAT_Optimized,120,720,UNSAT
random3sat_realistic_712.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_711.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_713.cnf,WalkSAT_Optimized,70,350,UNSAT
random3sat_realistic_715.cnf,WalkSAT_Optimized,120,360,UNSAT
random3sat_realistic_717.cnf,WalkSAT_Optimized,90,270,SAT
random3sat_realistic_718.cnf,WalkSAT_Optimized,80,240,SAT
random3sat_realistic_714.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_719.cnf,WalkSAT_Optimized,50,150,SAT
random3sat_realistic_716.cnf,WalkSAT_Optimized,60,300,UNSAT
random3sat_realistic_72.cnf,WalkSAT_Optimized,70,350,UNSAT
random3sat_realistic_721.cnf,WalkSAT_Optimized,50,250,UNSAT
random3sat_realistic_724.cnf,WalkSAT_Optimized,60,180,SAT
random3sat_realistic_720.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_722.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_723.cnf,WalkSAT_Optimized,50,200,UNSAT
random3sat_realistic_726.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_727.cnf,WalkSAT_Optimized,60,240,UNSAT
random3sat_realistic_725.cnf,WalkSAT_Optimized,50,250,UNSAT
random3sat_realistic_73.cnf,WalkSAT_Optimized,100,300,UNSAT
random3sat_realistic_728.cnf,WalkSAT_Optimized,90,540,UNSAT
random3sat_realistic_729.cnf,WalkSAT_Optimized,120,720,UNSAT
random3sat_realistic_731.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_730.cnf,WalkSAT_Optimized,50,300,UNSAT
random3sat_realistic_735.cnf,WalkSAT_Optimized,80,240,SAT
random3sat_realistic_734.cnf,WalkSAT_Optimized,50,250,UNSAT
random3sat_realistic_732.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_733.cnf,WalkSAT_Optimized,90,450,UNSAT
random3sat_realistic_736.cnf,WalkSAT_Optimized,50,250,UNSAT
random3sat_realistic_738.cnf,WalkSAT_Optimized,150,450,UNSAT
random3sat_realistic_739.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_737.cnf,WalkSAT_Optimized,50,250,UNSAT
random3sat_realistic_74.cnf,WalkSAT_Optimized,120,360,UNSAT
random3sat_realistic_740.cnf,WalkSAT_Optimized,50,200,UNSAT
random3sat_realistic_741.cnf,WalkSAT_Optimized,120,360,UNSAT
random3sat_realistic_742.cnf,WalkSAT_Optimized,90,540,UNSAT
random3sat_realistic_743.cnf,WalkSAT_Optimized,120,720,UNSAT
random3sat_realistic_744.cnf,WalkSAT_Optimized,100,500,UNSAT
random3sat_realistic_745.cnf,WalkSAT_Optimized,90,540,UNSAT
random3sat_realistic_746.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_747.cnf,WalkSAT_Optimized,120,360,UNSAT
random3sat_realistic_748.cnf,WalkSAT_Optimized,50,200,UNSAT
random3sat_realistic_749.cnf,WalkSAT_Optimized,50,250,UNSAT
random3sat_realistic_750.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_752.cnf,WalkSAT_Optimized,120,360,SAT
random3sat_realistic_75.cnf,WalkSAT_Optimized,70,420,UNSAT

random3sat_realistic_754.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_755.cnf,WalkSAT_Optimized,100,300,UNSAT
random3sat_realistic_756.cnf,WalkSAT_Optimized,90,360,UNSAT
random3sat_realistic_759.cnf,WalkSAT_Optimized,60,180,SAT
random3sat_realistic_753.cnf,WalkSAT_Optimized,80,480,UNSAT
random3sat_realistic_757.cnf,WalkSAT_Optimized,90,270,UNSAT
random3sat_realistic_761.cnf,WalkSAT_Optimized,100,300,UNSAT
random3sat_realistic_758.cnf,WalkSAT_Optimized,100,500,UNSAT
random3sat_realistic_762.cnf,WalkSAT_Optimized,60,180,SAT
random3sat_realistic_760.cnf,WalkSAT_Optimized,80,480,UNSAT
random3sat_realistic_76.cnf,WalkSAT_Optimized,150,900,UNSAT
random3sat_realistic_763.cnf,WalkSAT_Optimized,50,150,UNSAT
random3sat_realistic_764.cnf,WalkSAT_Optimized,60,240,UNSAT
random3sat_realistic_765.cnf,WalkSAT_Optimized,70,210,UNSAT
random3sat_realistic_767.cnf,WalkSAT_Optimized,50,200,UNSAT
random3sat_realistic_77.cnf,WalkSAT_Optimized,70,210,SAT
random3sat_realistic_769.cnf,WalkSAT_Optimized,120,360,UNSAT
random3sat_realistic_766.cnf,WalkSAT_Optimized,80,480,UNSAT
random3sat_realistic_768.cnf,WalkSAT_Optimized,100,500,UNSAT
random3sat_realistic_772.cnf,WalkSAT_Optimized,60,180,SAT
random3sat_realistic_771.cnf,WalkSAT_Optimized,70,210,UNSAT
random3sat_realistic_775.cnf,WalkSAT_Optimized,100,300,SAT
random3sat_realistic_774.cnf,WalkSAT_Optimized,90,270,UNSAT
random3sat_realistic_770.cnf,WalkSAT_Optimized,80,480,UNSAT
random3sat_realistic_776.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_773.cnf,WalkSAT_Optimized,120,600,UNSAT
random3sat_realistic_78.cnf,WalkSAT_Optimized,90,270,UNSAT
random3sat_realistic_779.cnf,WalkSAT_Optimized,90,360,UNSAT
random3sat_realistic_778.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_777.cnf,WalkSAT_Optimized,70,420,UNSAT
random3sat_realistic_782.cnf,WalkSAT_Optimized,80,240,SAT
random3sat_realistic_780.cnf,WalkSAT_Optimized,150,600,UNSAT
random3sat_realistic_783.cnf,WalkSAT_Optimized,60,240,UNSAT
random3sat_realistic_781.cnf,WalkSAT_Optimized,100,500,UNSAT
random3sat_realistic_784.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_788.cnf,WalkSAT_Optimized,100,300,SAT
random3sat_realistic_785.cnf,WalkSAT_Optimized,50,300,UNSAT
random3sat_realistic_786.cnf,WalkSAT_Optimized,50,300,UNSAT
random3sat_realistic_787.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_789.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_790.cnf,WalkSAT_Optimized,80,240,UNSAT
random3sat_realistic_791.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_79.cnf,WalkSAT_Optimized,90,540,UNSAT
random3sat_realistic_792.cnf,WalkSAT_Optimized,50,200,UNSAT
random3sat_realistic_794.cnf,WalkSAT_Optimized,120,360,UNSAT
random3sat_realistic_793.cnf,WalkSAT_Optimized,60,300,UNSAT
random3sat_realistic_796.cnf,WalkSAT_Optimized,100,400,UNSAT
random3sat_realistic_798.cnf,WalkSAT_Optimized,60,180,UNSAT
random3sat_realistic_795.cnf,WalkSAT_Optimized,150,900,UNSAT
random3sat_realistic_797.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_799.cnf,WalkSAT_Optimized,120,600,UNSAT
random3sat_realistic_8.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_80.cnf,WalkSAT_Optimized,80,480,UNSAT
random3sat_realistic_800.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_801.cnf,WalkSAT_Optimized,50,250,UNSAT
random3sat_realistic_802.cnf,WalkSAT_Optimized,60,240,UNSAT
random3sat_realistic_803.cnf,WalkSAT_Optimized,100,500,UNSAT
random3sat_realistic_804.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_805.cnf,WalkSAT_Optimized,150,600,UNSAT
random3sat_realistic_807.cnf,WalkSAT_Optimized,60,180,SAT
random3sat_realistic_808.cnf,WalkSAT_Optimized,120,360,UNSAT
random3sat_realistic_806.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_809.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_810.cnf,WalkSAT_Optimized,120,360,UNSAT
random3sat_realistic_81.cnf,WalkSAT_Optimized,150,900,UNSAT
random3sat_realistic_811.cnf,WalkSAT_Optimized,120,600,UNSAT
random3sat_realistic_813.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_814.cnf,WalkSAT_Optimized,80,240,UNSAT
random3sat_realistic_812.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_815.cnf,WalkSAT_Optimized,90,270,UNSAT
random3sat_realistic_818.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_816.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_817.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_819.cnf,WalkSAT_Optimized,90,360,UNSAT
random3sat_realistic_820.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_821.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_82.cnf,WalkSAT_Optimized,80,400,UNSAT
random3sat_realistic_822.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_825.cnf,WalkSAT_Optimized,90,270,UNSAT
random3sat_realistic_823.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_824.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_829.cnf,WalkSAT_Optimized,100,300,SAT
random3sat_realistic_827.cnf,WalkSAT_Optimized,90,450,UNSAT
random3sat_realistic_826.cnf,WalkSAT_Optimized,80,480,UNSAT
random3sat_realistic_828.cnf,WalkSAT_Optimized,120,600,UNSAT
random3sat_realistic_83.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_831.cnf,WalkSAT_Optimized,120,360,UNSAT
random3sat_realistic_832.cnf,WalkSAT_Optimized,100,300,UNSAT
random3sat_realistic_830.cnf,WalkSAT_Optimized,80,400,UNSAT
random3sat_realistic_835.cnf,WalkSAT_Optimized,60,180,UNSAT
random3sat_realistic_836.cnf,WalkSAT_Optimized,60,240,UNSAT
random3sat_realistic_833.cnf,WalkSAT_Optimized,70,420,UNSAT
random3sat_realistic_834.cnf,WalkSAT_Optimized,50,300,UNSAT
random3sat_realistic_837.cnf,WalkSAT_Optimized,50,200,UNSAT
random3sat_realistic_840.cnf,WalkSAT_Optimized,90,270,UNSAT
random3sat_realistic_838.cnf,WalkSAT_Optimized,90,450,UNSAT
random3sat_realistic_839.cnf,WalkSAT_Optimized,90,450,UNSAT
random3sat_realistic_84.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_842.cnf,WalkSAT_Optimized,60,180,UNSAT
random3sat_realistic_843.cnf,WalkSAT_Optimized,50,200,UNSAT
random3sat_realistic_841.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_847.cnf,WalkSAT_Optimized,100,300,SAT
random3sat_realistic_844.cnf,WalkSAT_Optimized,150,600,UNSAT
random3sat_realistic_845.cnf,WalkSAT_Optimized,100,500,UNSAT
random3sat_realistic_848.cnf,WalkSAT_Optimized,60,300,UNSAT
random3sat_realistic_849.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_846.cnf,WalkSAT_Optimized,150,900,UNSAT
random3sat_realistic_85.cnf,WalkSAT_Optimized,90,360,UNSAT
random3sat_realistic_851.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_850.cnf,WalkSAT_Optimized,90,450,UNSAT
random3sat_realistic_852.cnf,WalkSAT_Optimized,120,720,UNSAT
random3sat_realistic_853.cnf,WalkSAT_Optimized,100,500,UNSAT
random3sat_realistic_854.cnf,WalkSAT_Optimized,50,250,UNSAT
random3sat_realistic_855.cnf,WalkSAT_Optimized,150,600,UNSAT
random3sat_realistic_859.cnf,WalkSAT_Optimized,70,210,SAT
random3sat_realistic_857.cnf,WalkSAT_Optimized,80,400,UNSAT
random3sat_realistic_86.cnf,WalkSAT_Optimized,100,400,UNSAT
random3sat_realistic_858.cnf,WalkSAT_Optimized,80,400,UNSAT
random3sat_realistic_856.cnf,WalkSAT_Optimized,120,720,UNSAT
random3sat_realistic_862.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_863.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_860.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_861.cnf,WalkSAT_Optimized,150,900,UNSAT
random3sat_realistic_864.cnf,WalkSAT_Optimized,70,420,UNSAT
random3sat_realistic_865.cnf,WalkSAT_Optimized,80,480,UNSAT
random3sat_realistic_866.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_869.cnf,WalkSAT_Optimized,60,180,SAT
random3sat_realistic_867.cnf,WalkSAT_Optimized,90,540,UNSAT
random3sat_realistic_87.cnf,WalkSAT_Optimized,100,300,UNSAT
random3sat_realistic_868.cnf,WalkSAT_Optimized,80,480,UNSAT
random3sat_realistic_870.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_871.cnf,WalkSAT_Optimized,80,400,UNSAT
random3sat_realistic_872.cnf,WalkSAT_Optimized,60,300,UNSAT
random3sat_realistic_873.cnf,WalkSAT_Optimized,80,400,UNSAT
random3sat_realistic_875.cnf,WalkSAT_Optimized,90,360,UNSAT
random3sat_realistic_874.cnf,WalkSAT_Optimized,80,400,UNSAT
random3sat_realistic_876.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_878.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_879.cnf,WalkSAT_Optimized,90,540,UNSAT
random3sat_realistic_877.cnf,WalkSAT_Optimized,90,540,UNSAT
random3sat_realistic_881.cnf,WalkSAT_Optimized,100,300,UNSAT
random3sat_realistic_882.cnf,WalkSAT_Optimized,150,600,UNSAT
random3sat_realistic_880.cnf,WalkSAT_Optimized,90,450,UNSAT
random3sat_realistic_883.cnf,WalkSAT_Optimized,100,300,UNSAT
random3sat_realistic_88.cnf,WalkSAT_Optimized,150,900,UNSAT
random3sat_realistic_887.cnf,WalkSAT_Optimized,60,180,SAT
random3sat_realistic_885.cnf,WalkSAT_Optimized,100,500,UNSAT
random3sat_realistic_886.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_884.cnf,WalkSAT_Optimized,70,420,UNSAT
random3sat_realistic_888.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_89.cnf,WalkSAT_Optimized,90,270,SAT
random3sat_realistic_889.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_890.cnf,WalkSAT_Optimized,50,300,UNSAT
random3sat_realistic_892.cnf,WalkSAT_Optimized,50,300,UNSAT
random3sat_realistic_891.cnf,WalkSAT_Optimized,120,720,UNSAT
random3sat_realistic_893.cnf,WalkSAT_Optimized,70,420,UNSAT
random3sat_realistic_894.cnf,WalkSAT_Optimized,60,240,UNSAT
random3sat_realistic_896.cnf,WalkSAT_Optimized,90,270,UNSAT
random3sat_realistic_895.cnf,WalkSAT_Optimized,90,360,UNSAT
random3sat_realistic_899.cnf,WalkSAT_Optimized,80,240,UNSAT
random3sat_realistic_897.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_898.cnf,WalkSAT_Optimized,70,350,UNSAT
random3sat_realistic_90.cnf,WalkSAT_Optimized,150,450,UNSAT
random3sat_realistic_9.cnf,WalkSAT_Optimized,80,480,UNSAT
random3sat_realistic_900.cnf,WalkSAT_Optimized,90,450,UNSAT
random3sat_realistic_901.cnf,WalkSAT_Optimized,90,450,UNSAT
random3sat_realistic_902.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_904.cnf,WalkSAT_Optimized,90,450,UNSAT
random3sat_realistic_903.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_905.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_906.cnf,WalkSAT_Optimized,50,250,UNSAT
random3sat_realistic_907.cnf,WalkSAT_Optimized,90,360,UNSAT
random3sat_realistic_91.cnf,WalkSAT_Optimized,100,400,UNSAT
random3sat_realistic_908.cnf,WalkSAT_Optimized,50,300,UNSAT
random3sat_realistic_909.cnf,WalkSAT_Optimized,50,300,UNSAT
random3sat_realistic_910.cnf,WalkSAT_Optimized,120,600,UNSAT
random3sat_realistic_912.cnf,WalkSAT_Optimized,150,600,UNSAT
random3sat_realistic_913.cnf,WalkSAT_Optimized,60,300,UNSAT
random3sat_realistic_911.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_914.cnf,WalkSAT_Optimized,60,240,UNSAT
random3sat_realistic_915.cnf,WalkSAT_Optimized,70,350,UNSAT
random3sat_realistic_918.cnf,WalkSAT_Optimized,100,400,UNSAT
random3sat_realistic_917.cnf,WalkSAT_Optimized,100,500,UNSAT
random3sat_realistic_916.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_920.cnf,WalkSAT_Optimized,50,150,UNSAT
random3sat_realistic_919.cnf,WalkSAT_Optimized,120,600,UNSAT
random3sat_realistic_92.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_922.cnf,WalkSAT_Optimized,100,400,UNSAT
random3sat_realistic_921.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_923.cnf,WalkSAT_Optimized,150,600,UNSAT
random3sat_realistic_924.cnf,WalkSAT_Optimized,100,500,UNSAT
random3sat_realistic_926.cnf,WalkSAT_Optimized,90,360,UNSAT
random3sat_realistic_925.cnf,WalkSAT_Optimized,60,300,UNSAT
random3sat_realistic_927.cnf,WalkSAT_Optimized,70,420,UNSAT
random3sat_realistic_928.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_93.cnf,WalkSAT_Optimized,60,240,UNSAT
random3sat_realistic_929.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_931.cnf,WalkSAT_Optimized,100,500,UNSAT
random3sat_realistic_932.cnf,WalkSAT_Optimized,90,270,UNSAT
random3sat_realistic_930.cnf,WalkSAT_Optimized,120,720,UNSAT
random3sat_realistic_933.cnf,WalkSAT_Optimized,150,600,UNSAT
random3sat_realistic_934.cnf,WalkSAT_Optimized,120,600,UNSAT
random3sat_realistic_935.cnf,WalkSAT_Optimized,120,600,UNSAT
random3sat_realistic_936.cnf,WalkSAT_Optimized,100,300,UNSAT
random3sat_realistic_939.cnf,WalkSAT_Optimized,100,300,SAT
random3sat_realistic_938.cnf,WalkSAT_Optimized,100,300,UNSAT
random3sat_realistic_937.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_94.cnf,WalkSAT_Optimized,70,350,UNSAT
random3sat_realistic_940.cnf,WalkSAT_Optimized,70,280,UNSAT
random3sat_realistic_941.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_942.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_943.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_944.cnf,WalkSAT_Optimized,60,300,UNSAT
random3sat_realistic_945.cnf,WalkSAT_Optimized,70,350,UNSAT
random3sat_realistic_946.cnf,WalkSAT_Optimized,120,600,UNSAT
random3sat_realistic_949.cnf,WalkSAT_Optimized,150,450,SAT
random3sat_realistic_947.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_948.cnf,WalkSAT_Optimized,120,720,UNSAT
random3sat_realistic_951.cnf,WalkSAT_Optimized,50,150,UNSAT
random3sat_realistic_95.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_950.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_952.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_953.cnf,WalkSAT_Optimized,80,400,UNSAT
random3sat_realistic_954.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_955.cnf,WalkSAT_Optimized,90,450,UNSAT
random3sat_realistic_956.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_957.cnf,WalkSAT_Optimized,120,600,UNSAT
random3sat_realistic_959.cnf,WalkSAT_Optimized,120,600,UNSAT
random3sat_realistic_958.cnf,WalkSAT_Optimized,90,540,UNSAT
random3sat_realistic_96.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_960.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_961.cnf,WalkSAT_Optimized,120,360,UNSAT
random3sat_realistic_962.cnf,WalkSAT_Optimized,50,200,UNSAT
random3sat_realistic_963.cnf,WalkSAT_Optimized,50,250,UNSAT
random3sat_realistic_965.cnf,WalkSAT_Optimized,70,420,UNSAT
random3sat_realistic_964.cnf,WalkSAT_Optimized,100,400,UNSAT
random3sat_realistic_966.cnf,WalkSAT_Optimized,90,540,UNSAT
random3sat_realistic_967.cnf,WalkSAT_Optimized,120,720,UNSAT
random3sat_realistic_970.cnf,WalkSAT_Optimized,80,320,UNSAT
random3sat_realistic_968.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_97.cnf,WalkSAT_Optimized,50,300,UNSAT
random3sat_realistic_969.cnf,WalkSAT_Optimized,150,900,UNSAT
random3sat_realistic_972.cnf,WalkSAT_Optimized,70,350,UNSAT
random3sat_realistic_975.cnf,WalkSAT_Optimized,50,150,SAT
random3sat_realistic_971.cnf,WalkSAT_Optimized,70,420,UNSAT
random3sat_realistic_974.cnf,WalkSAT_Optimized,50,250,UNSAT
random3sat_realistic_973.cnf,WalkSAT_Optimized,70,420,UNSAT
random3sat_realistic_977.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_978.cnf,WalkSAT_Optimized,100,400,UNSAT
random3sat_realistic_976.cnf,WalkSAT_Optimized,60,360,UNSAT
random3sat_realistic_98.cnf,WalkSAT_Optimized,90,270,SAT
random3sat_realistic_982.cnf,WalkSAT_Optimized,80,240,SAT
random3sat_realistic_983.cnf,WalkSAT_Optimized,80,240,SAT
random3sat_realistic_981.cnf,WalkSAT_Optimized,90,270,UNSAT
random3sat_realistic_979.cnf,WalkSAT_Optimized,150,900,UNSAT
random3sat_realistic_985.cnf,WalkSAT_Optimized,60,180,SAT
random3sat_realistic_980.cnf,WalkSAT_Optimized,120,600,UNSAT
random3sat_realistic_984.cnf,WalkSAT_Optimized,90,360,UNSAT
random3sat_realistic_988.cnf,WalkSAT_Optimized,50,250,UNSAT
random3sat_realistic_986.cnf,WalkSAT_Optimized,50,300,UNSAT
random3sat_realistic_99.cnf,WalkSAT_Optimized,70,210,SAT
random3sat_realistic_987.cnf,WalkSAT_Optimized,70,420,UNSAT
random3sat_realistic_989.cnf,WalkSAT_Optimized,120,480,UNSAT
random3sat_realistic_991.cnf,WalkSAT_Optimized,70,420,UNSAT
random3sat_realistic_990.cnf,WalkSAT_Optimized,100,600,UNSAT
random3sat_realistic_993.cnf,WalkSAT_Optimized,90,540,UNSAT
random3sat_realistic_996.cnf,WalkSAT_Optimized,60,180,SAT
random3sat_realistic_992.cnf,WalkSAT_Optimized,150,900,UNSAT
random3sat_realistic_998.cnf,WalkSAT_Optimized,80,240,SAT
random3sat_realistic_994.cnf,WalkSAT_Optimized,100,400,UNSAT
sudoku_1.cnf,WalkSAT_Optimized,81,200,SAT
sudoku_10.cnf,WalkSAT_Optimized,81,259,SAT
random3sat_realistic_995.cnf,WalkSAT_Optimized,90,360,UNSAT
random3sat_realistic_997.cnf,WalkSAT_Optimized,150,750,UNSAT
random3sat_realistic_999.cnf,WalkSAT_Optimized,60,240,UNSAT
sudoku_2.cnf,WalkSAT_Optimized,81,334,UNSAT
sudoku_6.cnf,WalkSAT_Optimized,81,225,SAT
sudoku_4.cnf,WalkSAT_Optimized,81,300,SAT
sudoku_7.cnf,WalkSAT_Optimized,81,231,SAT
sudoku_8.cnf,WalkSAT_Optimized,81,296,SAT
sudoku_3.cnf,WalkSAT_Optimized,81,392,UNSAT
sudoku_5.cnf,WalkSAT_Optimized,81,359,UNSAT
sudoku_9.cnf,WalkSAT_Optimized,81,394,UNSAT
sudoku_realistic_10.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_100.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_1.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_101.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_102.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_103.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_104.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_105.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_106.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_107.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_108.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_109.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_11.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_110.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_111.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_112.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_113.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_114.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_115.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_116.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_117.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_119.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_118.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_12.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_120.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_121.cnf,WalkSAT_Optimized,819,8829,UNSAT
sudoku_realistic_122.cnf,WalkSAT_Optimized,819,8829,UNSAT
